Name,Price,Rooms,M2,Parking,Link,Fuente
"Piso en Josep Coroleu, Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",120.000€,3 hab.,64 m²,No,https://www.idealista.com/inmueble/100765652/,idealista
"Piso en Carlets, Barri de Mar, Vilanova i la Geltrú",270.000€,4 hab.,90 m²,No,https://www.idealista.com/inmueble/100898538/,idealista
"Piso en calle d'Isaac Peral, Ribes Roges, Vilanova i la Geltrú",299.000€,4 hab.,100 m²,Si,https://www.idealista.com/inmueble/98948142/,idealista
"Piso en paseo Marítim, Barri de Mar, Vilanova i la Geltrú",196.000€,1 hab.,43 m²,Si,https://www.idealista.com/inmueble/99738084/,idealista
"Piso en avenida Francesc Macia, Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",170.000€,3 hab.,93 m²,No,https://www.idealista.com/inmueble/100762183/,idealista
"Piso en calle Esculls, L'Aragai - Prat de Vilanova, Vilanova i la Geltrú",145.000€,1 hab.,61 m²,No,https://www.idealista.com/inmueble/97625723/,idealista
"Piso en Barri de Mar, Vilanova i la Geltrú",190.000€,3 hab.,82 m²,No,https://www.idealista.com/inmueble/94224601/,idealista
"Chalet adosado en Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",430.000€,5 hab.,271 m²,Si,https://www.idealista.com/inmueble/99539278/,idealista
"Piso en calle Esculls, L'Aragai - Prat de Vilanova, Vilanova i la Geltrú",125.000€,1 hab.,52 m²,No,https://www.idealista.com/inmueble/99760168/,idealista
"Piso en calle de Josep Coroleu, Centre Vila - La Geltrú, Vilanova i la Geltrú",213.000€,4 hab.,98 m²,No,https://www.idealista.com/inmueble/96009992/,idealista
"Dúplex en calle de Miquel Guansé, Centre Vila - La Geltrú, Vilanova i la Geltrú",249.000€,3 hab.,125 m²,No,https://www.idealista.com/inmueble/98542460/,idealista
"Chalet en calle Meridional, Barri de Mar, Vilanova i la Geltrú",237.800€,4 hab.,90 m²,No,https://www.idealista.com/inmueble/100970855/,idealista
"Piso en calle del Bruc, Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",168.000€,4 hab.,106 m²,No,https://www.idealista.com/inmueble/100214982/,idealista
"Piso en Alexandre De Cabanyes, 25, Ribes Roges, Vilanova i la Geltrú",340.000€,3 hab.,98 m²,Si,https://www.idealista.com/inmueble/97560953/,idealista
"Chalet pareado en Riu Ebre, 35, La Collada - Sis Camins, Vilanova i la Geltrú",430.000€,4 hab.,435 m²,Si,https://www.idealista.com/inmueble/96450594/,idealista
"Piso en calle Economía, s/n, Centre Vila - La Geltrú, Vilanova i la Geltrú",179.000€,2 hab.,85 m²,No,https://www.idealista.com/inmueble/100688092/,idealista
"Piso en calle Balears, Barri de Mar, Vilanova i la Geltrú",135.000€,2 hab.,54 m²,No,https://www.idealista.com/inmueble/97327251/,idealista
"Chalet en calle de Sitges, Centre Vila - La Geltrú, Vilanova i la Geltrú",330.000€,4 hab.,150 m²,Si,https://www.idealista.com/inmueble/97026236/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",175.000€,2 hab.,62 m²,Si,https://www.idealista.com/inmueble/100997866/,idealista
"Piso en calle Economía, 40, Centre Vila - La Geltrú, Vilanova i la Geltrú",199.000€,3 hab.,95 m²,No,https://www.idealista.com/inmueble/100689069/,idealista
"Dúplex en calle de Miquel Guansé, Centre Vila - La Geltrú, Vilanova i la Geltrú",249.000€,3 hab.,125 m²,No,https://www.idealista.com/inmueble/98542460/,idealista
"Piso en Alexandre De Cabanyes, 25, Ribes Roges, Vilanova i la Geltrú",340.000€,3 hab.,98 m²,Si,https://www.idealista.com/inmueble/97560953/,idealista
"Chalet en calle Meridional, Barri de Mar, Vilanova i la Geltrú",237.800€,4 hab.,90 m²,No,https://www.idealista.com/inmueble/100970855/,idealista
"Torre en L´Arboç, s/n, Nord, Vilanova i la Geltrú",240.000€,5 hab.,200 m²,Si,https://www.idealista.com/inmueble/93728073/,idealista
"Piso en calle del Bruc, Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",168.000€,4 hab.,106 m²,No,https://www.idealista.com/inmueble/100214982/,idealista
"Chalet adosado en avenida de la Collada, La Collada - Sis Camins, Vilanova i la Geltrú",260.000€,4 hab.,140 m²,Si,https://www.idealista.com/inmueble/100950134/,idealista
"Chalet adosado en avenida Sis Camins, s/n, La Collada - Sis Camins, Vilanova i la Geltrú",278.000€,3 hab.,220 m²,Si,https://www.idealista.com/inmueble/93754917/,idealista
"Chalet adosado en Sitges, 47, Centre Vila - La Geltrú, Vilanova i la Geltrú",330.000€,4 hab.,240 m²,Si,https://www.idealista.com/inmueble/97490038/,idealista
"Piso en calle Economía, s/n, Centre Vila - La Geltrú, Vilanova i la Geltrú",179.000€,2 hab.,85 m²,No,https://www.idealista.com/inmueble/100688092/,idealista
"Casa o chalet independiente en Aragai, Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",595.000€,4 hab.,205 m²,Si,https://www.idealista.com/inmueble/99526995/,idealista
"Piso en Nord, Vilanova i la Geltrú",82.800€,3 hab.,71 m²,No,https://www.idealista.com/inmueble/100729372/,idealista
"Masía en Nord, Vilanova i la Geltrú",2.600.000€,1 hab.,2.142 m²,No,https://www.idealista.com/inmueble/99241329/,idealista
"Piso en calle Alosa, 35, L'Aragai - Prat de Vilanova, Vilanova i la Geltrú",330.000€,4 hab.,112 m²,No,https://www.idealista.com/inmueble/100000685/,idealista
"Chalet pareado en La Collada - Sis Camins, Vilanova i la Geltrú",218.000€,3 hab.,155 m²,Si,https://www.idealista.com/inmueble/98388397/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",73.000€,3 hab.,85 m²,No,https://www.idealista.com/inmueble/96835504/,idealista
"Casa o chalet independiente en Fondo Somella - Santa Maria, Vilanova i la Geltrú",420.000€,4 hab.,200 m²,No,https://www.idealista.com/inmueble/100825130/,idealista
"Chalet adosado en calle de Miquel Guansé, Centre Vila - La Geltrú, Vilanova i la Geltrú",495.000€,3 hab.,243 m²,Si,https://www.idealista.com/inmueble/99301757/,idealista
"Piso en calle economia, Centre Vila - La Geltrú, Vilanova i la Geltrú",178.000€,2 hab.,85 m²,No,https://www.idealista.com/inmueble/100836404/,idealista
"Piso en Economia, Barri de Mar, Vilanova i la Geltrú",199.000€,3 hab.,85 m²,No,https://www.idealista.com/inmueble/100835817/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",365.000€,3 hab.,180 m²,No,https://www.idealista.com/inmueble/88270343/,idealista
"Casa o chalet independiente en Fondo Somella - Santa Maria, Vilanova i la Geltrú",651.200€,6 hab.,740 m²,Si,https://www.idealista.com/inmueble/95456803/,idealista
"Piso en calle Casernes, 9, Centre Vila - La Geltrú, Vilanova i la Geltrú",247.324€,2 hab.,64 m²,Si,https://www.idealista.com/inmueble/99633115/,idealista
"Piso en calle Casernes, 9, Centre Vila - La Geltrú, Vilanova i la Geltrú",277.875€,2 hab.,74 m²,Si,https://www.idealista.com/inmueble/98568488/,idealista
"Dúplex en calle de Miquel Guansé, Centre Vila - La Geltrú, Vilanova i la Geltrú",310.000€,4 hab.,150 m²,No,https://www.idealista.com/inmueble/97722181/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",290.000€,3 hab.,117 m²,Si,https://www.idealista.com/inmueble/93136270/,idealista
"Casa o chalet independiente en La Collada - Sis Camins, Vilanova i la Geltrú",276.399€,4 hab.,159 m²,Si,https://www.idealista.com/inmueble/99865348/,idealista
"Piso en Les Casernes - Sant Jordi, Vilanova i la Geltrú",125.690€,4 hab.,68 m²,No,https://www.idealista.com/inmueble/99096306/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",290.000€,3 hab.,117 m²,Si,https://www.idealista.com/inmueble/93136270/,idealista
"Casa o chalet independiente en Centre Vila - La Geltrú, Vilanova i la Geltrú",285.000€,2 hab.,77 m²,No,https://www.idealista.com/inmueble/82085838/,idealista
"Dúplex en calle de Miquel Guansé, Centre Vila - La Geltrú, Vilanova i la Geltrú",310.000€,4 hab.,150 m²,No,https://www.idealista.com/inmueble/97722181/,idealista
"Piso en calle Casernes, 9, Centre Vila - La Geltrú, Vilanova i la Geltrú",265.980€,3 hab.,68 m²,Si,https://www.idealista.com/inmueble/98568460/,idealista
"Piso en Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",255.000€,3 hab.,114 m²,No,https://www.idealista.com/inmueble/100071424/,idealista
"Chalet adosado en La Collada - Sis Camins, Vilanova i la Geltrú",255.000€,3 hab.,160 m²,Si,https://www.idealista.com/inmueble/34599340/,idealista
"Piso en Nord, Vilanova i la Geltrú",192.850€,3 hab.,115 m²,No,https://www.idealista.com/inmueble/96429096/,idealista
"Casa o chalet independiente en Fondo Somella - Santa Maria, Vilanova i la Geltrú",651.200€,6 hab.,740 m²,Si,https://www.idealista.com/inmueble/95456803/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",365.000€,3 hab.,180 m²,No,https://www.idealista.com/inmueble/88270343/,idealista
"Casa o chalet independiente en La Collada - Sis Camins, Vilanova i la Geltrú",276.399€,4 hab.,159 m²,Si,https://www.idealista.com/inmueble/99865348/,idealista
"Casa o chalet independiente en La Collada - Sis Camins, Vilanova i la Geltrú",249.000€,3 hab.,108 m²,No,https://www.idealista.com/inmueble/92000042/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",183.000€,4 hab.,83 m²,No,https://www.idealista.com/inmueble/100415259/,idealista
"Casa o chalet independiente en L'Aragai - Prat de Vilanova, Vilanova i la Geltrú",797.000€,7 hab.,427 m²,Si,https://www.idealista.com/inmueble/89764851/,idealista
"Chalet adosado en Muralla, Centre Vila - La Geltrú, Vilanova i la Geltrú",407.000€,4 hab.,270 m²,Si,https://www.idealista.com/inmueble/100207073/,idealista
"Piso en Meridional, Barri de Mar, Vilanova i la Geltrú",420.000€,3 hab.,102 m²,Si,https://www.idealista.com/inmueble/100562880/,idealista
"Piso en calle d'Alexandre de Cabanyes, Ribes Roges, Vilanova i la Geltrú",350.000€,3 hab.,82 m²,Si,https://www.idealista.com/inmueble/101006726/,idealista
"Piso en calle del Montmell, Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",238.000€,2 hab.,123 m²,No,https://www.idealista.com/inmueble/100792479/,idealista
"Piso en avenida de la Collada, La Collada - Sis Camins, Vilanova i la Geltrú",500.000€,5 hab.,149 m²,No,https://www.idealista.com/inmueble/98617814/,idealista
"Chalet adosado en calle de Barcelona, Centre Vila - La Geltrú, Vilanova i la Geltrú",525.000€,6 hab.,324 m²,Si,https://www.idealista.com/inmueble/95392848/,idealista
"Casa o chalet independiente en paseo Ribes Roges, Ribes Roges, Vilanova i la Geltrú",1.500.000€,4 hab.,383 m²,No,https://www.idealista.com/inmueble/100729336/,idealista
"Finca rústica en les roses, Nord, Vilanova i la Geltrú",198.000€,2 hab.,60 m²,No,https://www.idealista.com/inmueble/97367069/,idealista
"Finca rústica en poligono, Nord, Vilanova i la Geltrú",189.000€,4 hab.,156 m²,Si,https://www.idealista.com/inmueble/100696725/,idealista
"Casa o chalet independiente en Domenech i Muntaner, La Collada - Sis Camins, Vilanova i la Geltrú",350.000€,5 hab.,182 m²,Si,https://www.idealista.com/inmueble/98989706/,idealista
"Piso en calle del Llimonet, Centre Vila - La Geltrú, Vilanova i la Geltrú",212.800€,3 hab.,120 m²,Si,https://www.idealista.com/inmueble/100792455/,idealista
"Chalet adosado en muralla, Centre Vila - La Geltrú, Vilanova i la Geltrú",407.000€,4 hab.,338 m²,Si,https://www.idealista.com/inmueble/100223463/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",273.000€,2 hab.,64 m²,No,https://www.idealista.com/inmueble/99785498/,idealista
"Piso en calle de la Fassina, Barri de Mar, Vilanova i la Geltrú",198.900€,4 hab.,87 m²,No,https://www.idealista.com/inmueble/99750871/,idealista
"Chalet en calle de l'Oreneta, L'Aragai - Prat de Vilanova, Vilanova i la Geltrú",652.300€,4 hab.,419 m²,Si,https://www.idealista.com/inmueble/100970039/,idealista
"Piso en calle de Menéndez y Pelayo, Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",220.000€,3 hab.,84 m²,Si,https://www.idealista.com/inmueble/100538365/,idealista
"Chalet adosado en calle del Palmerar de Baix, Centre Vila - La Geltrú, Vilanova i la Geltrú",285.000€,2 hab.,110 m²,No,https://www.idealista.com/inmueble/99431891/,idealista
"Casa o chalet independiente en Atonio Machado, La Collada - Sis Camins, Vilanova i la Geltrú",425.000€,4 hab.,224 m²,No,https://www.idealista.com/inmueble/98449022/,idealista
"Casa o chalet independiente en La Collada - Sis Camins, Vilanova i la Geltrú",280.000€,4 hab.,150 m²,Si,https://www.idealista.com/inmueble/81620143/,idealista
"Chalet en Les Casernes - Sant Jordi, Vilanova i la Geltrú",338.000€,5 hab.,250 m²,Si,https://www.idealista.com/inmueble/100805887/,idealista
"Piso en calle de Manuel de Cabanyes, Centre Vila - La Geltrú, Vilanova i la Geltrú",161.000€,1 hab.,90 m²,No,https://www.idealista.com/inmueble/97785433/,idealista
"Piso en Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",298.800€,4 hab.,107 m²,No,https://www.idealista.com/inmueble/97771247/,idealista
"Chalet adosado en Centre Vila - La Geltrú, Vilanova i la Geltrú",335.000€,7 hab.,240 m²,Si,https://www.idealista.com/inmueble/100249308/,idealista
"Casa o chalet independiente en L'Aragai - Prat de Vilanova, Vilanova i la Geltrú",599.000€,4 hab.,442 m²,Si,https://www.idealista.com/inmueble/98444157/,idealista
"Casa o chalet independiente en Nord, Vilanova i la Geltrú",189.000€,5 hab.,156 m²,Si,https://www.idealista.com/inmueble/98035208/,idealista
"Chalet pareado en Fondo Somella - Santa Maria, Vilanova i la Geltrú",258.000€,3 hab.,177 m²,Si,https://www.idealista.com/inmueble/86426342/,idealista
"Casa o chalet independiente en Centre Vila - La Geltrú, Vilanova i la Geltrú",1.100.000€,5 hab.,525 m²,No,https://www.idealista.com/inmueble/36571331/,idealista
"Piso en Olerdola, Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",359.000€,4 hab.,112 m²,No,https://www.idealista.com/inmueble/98929120/,idealista
"Casa o chalet independiente en Revetlla, Nord, Vilanova i la Geltrú",189.000€,4 hab.,160 m²,Si,https://www.idealista.com/inmueble/99951895/,idealista
"Casa o chalet independiente en Centre Vila - La Geltrú, Vilanova i la Geltrú",525.000€,3 hab.,352 m²,No,https://www.idealista.com/inmueble/100616980/,idealista
"Casa o chalet independiente en La Collada - Sis Camins, Vilanova i la Geltrú",255.000€,3 hab.,174 m²,Si,https://www.idealista.com/inmueble/100168201/,idealista
"Chalet adosado en Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",375.000€,3 hab.,211 m²,Si,https://www.idealista.com/inmueble/99091134/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",207.000€,3 hab.,71 m²,Si,https://www.idealista.com/inmueble/100081351/,idealista
"Piso en Raval de la Pastera, Centre Vila - La Geltrú, Vilanova i la Geltrú",244.999€,4 hab.,97 m²,No,https://www.idealista.com/inmueble/100670330/,idealista
"Piso en Barri de Mar, Vilanova i la Geltrú",298.000€,4 hab.,85 m²,No,https://www.idealista.com/inmueble/96621456/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",250.000€,3 hab.,95 m²,No,https://www.idealista.com/inmueble/99573889/,idealista
"Piso en Ribes Roges, Vilanova i la Geltrú",260.000€,2 hab.,59 m²,No,https://www.idealista.com/inmueble/99500873/,idealista
"Piso en calle del Bruc, 4, Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",210.000€,3 hab.,106 m²,No,https://www.idealista.com/inmueble/100465431/,idealista
"Piso en calle de Sant Pere, Centre Vila - La Geltrú, Vilanova i la Geltrú",174.999€,3 hab.,78 m²,No,https://www.idealista.com/inmueble/100636992/,idealista
"Casa o chalet independiente en Centre Vila - La Geltrú, Vilanova i la Geltrú",245.000€,2 hab.,259 m²,No,https://www.idealista.com/inmueble/92064493/,idealista
"Casa o chalet independiente en Centre Vila - La Geltrú, Vilanova i la Geltrú",950.000€,6 hab.,988 m²,Si,https://www.idealista.com/inmueble/97189749/,idealista
"Finca rústica en La Collada - Sis Camins, Vilanova i la Geltrú",480.000€,4 hab.,412 m²,Si,https://www.idealista.com/inmueble/97596181/,idealista
"Piso en Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",295.000€,4 hab.,117 m²,No,https://www.idealista.com/inmueble/97837811/,idealista
"Piso en calle de les Casernes, Centre Vila - La Geltrú, Vilanova i la Geltrú",145.000€,3 hab.,82 m²,No,https://www.idealista.com/inmueble/99420589/,idealista
"Piso en avenida de Francesc Macià, Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",180.000€,3 hab.,79 m²,No,https://www.idealista.com/inmueble/100859334/,idealista
"Chalet adosado en Unio, 21, Centre Vila - La Geltrú, Vilanova i la Geltrú",600.000€,5 hab.,270 m²,Si,https://www.idealista.com/inmueble/99837270/,idealista
"Piso en calle de les Casernes, Centre Vila - La Geltrú, Vilanova i la Geltrú",145.000€,3 hab.,82 m²,No,https://www.idealista.com/inmueble/99420589/,idealista
"Piso en avenida de Francesc Macià, Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",180.000€,3 hab.,79 m²,No,https://www.idealista.com/inmueble/100859334/,idealista
"Chalet adosado en Unio, 21, Centre Vila - La Geltrú, Vilanova i la Geltrú",600.000€,5 hab.,270 m²,Si,https://www.idealista.com/inmueble/99837270/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",326.000€,3 hab.,140 m²,No,https://www.idealista.com/inmueble/96652544/,idealista
"Piso en Bailen, Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",73.000€,2 hab.,77 m²,No,https://www.idealista.com/inmueble/100755811/,idealista
"Casa rural en 15 De Agosto, Nord, Vilanova i la Geltrú",188.000€,4 hab.,168 m²,No,https://www.idealista.com/inmueble/97989134/,idealista
"Piso en Nord, Vilanova i la Geltrú",135.000€,2 hab.,65 m²,No,https://www.idealista.com/inmueble/100670234/,idealista
"Chalet pareado en Centre Vila- La Geltrú, Centre Vila - La Geltrú, Vilanova i la Geltrú",349.000€,3 hab.,115 m²,No,https://www.idealista.com/inmueble/96412015/,idealista
"Casa o chalet independiente en dalla, Fondo Somella - Santa Maria, Vilanova i la Geltrú",119.500€,1 hab.,61 m²,No,https://www.idealista.com/inmueble/100361387/,idealista
"Piso en avenida de Francesc Macià, Centre Vila - La Geltrú, Vilanova i la Geltrú",150.000€,3 hab.,67 m²,Si,https://www.idealista.com/inmueble/100221108/,idealista
"Chalet pareado en rambla Principal, Centre Vila - La Geltrú, Vilanova i la Geltrú",1.036.300€,4 hab.,334 m²,Si,https://www.idealista.com/inmueble/98759284/,idealista
"Finca rústica en Poligono 38, Nord, Vilanova i la Geltrú",150.000€,4 hab.,220 m²,No,https://www.idealista.com/inmueble/96658829/,idealista
"Piso en calle del Doctor Fleming, Centre Vila - La Geltrú, Vilanova i la Geltrú",208.220€,4 hab.,117 m²,No,https://www.idealista.com/inmueble/95538713/,idealista
"Casa o chalet independiente en Centre Vila - La Geltrú, Vilanova i la Geltrú",220.000€,4 hab.,192 m²,Si,https://www.idealista.com/inmueble/100191902/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",212.800€,3 hab.,85 m²,Si,https://www.idealista.com/inmueble/97291457/,idealista
"Piso en Barri de Mar, Vilanova i la Geltrú",236.000€,3 hab.,76 m²,No,https://www.idealista.com/inmueble/98515762/,idealista
"Casa o chalet independiente en Fondo Somella - Santa Maria, Vilanova i la Geltrú",750.000€,3 hab.,237 m²,No,https://www.idealista.com/inmueble/98677538/,idealista
"Casa o chalet independiente en Centre Vila - La Geltrú, Vilanova i la Geltrú",2.800.000€,5 hab.,1.064 m²,Si,https://www.idealista.com/inmueble/100609443/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",469.000€,5 hab.,258 m²,No,https://www.idealista.com/inmueble/97107039/,idealista
"Chalet adosado en Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",260.000€,4 hab.,109 m²,Si,https://www.idealista.com/inmueble/100613315/,idealista
"Chalet pareado en Centre Vila - La Geltrú, Vilanova i la Geltrú",281.000€,3 hab.,207 m²,No,https://www.idealista.com/inmueble/100960160/,idealista
"Casa de pueblo en avenida Can Xicarró, Nord, Vilanova i la Geltrú",279.000€,5 hab.,225 m²,Si,https://www.idealista.com/inmueble/97951042/,idealista
"Piso en calle de Martí Torrents, Barri de Mar, Vilanova i la Geltrú",184.999€,1 hab.,78 m²,Si,https://www.idealista.com/inmueble/100632821/,idealista
"Chalet pareado en Centre Vila - La Geltrú, Vilanova i la Geltrú",365.000€,3 hab.,140 m²,No,https://www.idealista.com/inmueble/96713315/,idealista
"Piso en Doctor Fleming, Centre Vila - La Geltrú, Vilanova i la Geltrú",208.220€,4 hab.,117 m²,No,https://www.idealista.com/inmueble/99151622/,idealista
"Chalet en La Collada - Sis Camins, Vilanova i la Geltrú",315.000€,3 hab.,109 m²,No,https://www.idealista.com/inmueble/96175286/,idealista
"Piso en Nord, Vilanova i la Geltrú",129.000€,3 hab.,91 m²,Si,https://www.idealista.com/inmueble/100947583/,idealista
"Chalet en plaza polígon 46, Nord, Vilanova i la Geltrú",151.000€,2 hab.,80 m²,No,https://www.idealista.com/inmueble/100350335/,idealista
"Dúplex en ronda Ibèrica, La Collada - Sis Camins, Vilanova i la Geltrú",320.000€,3 hab.,223 m²,Si,https://www.idealista.com/inmueble/99077688/,idealista
"Finca rústica en calle Avel·lí Artís Gener Tisner, Nord, Vilanova i la Geltrú",145.000€,2 hab.,50 m²,Si,https://www.idealista.com/inmueble/100993387/,idealista
"Piso en Nord, Vilanova i la Geltrú",129.000€,3 hab.,91 m²,Si,https://www.idealista.com/inmueble/100947583/,idealista
"Piso en rambla de Pep Ventura esquina Carrer del Bagés, s/n, Nord, Vilanova i la Geltrú",199.500€,2 hab.,72 m²,No,https://www.idealista.com/inmueble/100767385/,idealista
"Piso en Francesc Macià, Centre Vila - La Geltrú, Vilanova i la Geltrú",278.500€,4 hab.,130 m²,No,https://www.idealista.com/inmueble/99735190/,idealista
"Piso en avenida d'Eduard Toldrà, Les Casernes - Sant Jordi, Vilanova i la Geltrú",110.000€,3 hab.,63 m²,No,https://www.idealista.com/inmueble/100374369/,idealista
"Chalet en calle del Rossinyol, 19, L'Aragai - Prat de Vilanova, Vilanova i la Geltrú",599.000€,4 hab.,419 m²,No,https://www.idealista.com/inmueble/98470422/,idealista
"Piso en rambla de Pep Ventura esquina Carrer del Bagés, s/n, Nord, Vilanova i la Geltrú",244.500€,3 hab.,107 m²,No,https://www.idealista.com/inmueble/100767406/,idealista
"Piso en calle Prat, L'Aragai - Prat de Vilanova, Vilanova i la Geltrú",120.000€,1 hab.,54 m²,Si,https://www.idealista.com/inmueble/99889933/,idealista
"Chalet adosado en La Collada - Sis Camins, Vilanova i la Geltrú",299.000€,3 hab.,129 m²,Si,https://www.idealista.com/inmueble/100641673/,idealista
"Dúplex en ronda Ibèrica, La Collada - Sis Camins, Vilanova i la Geltrú",320.000€,3 hab.,223 m²,Si,https://www.idealista.com/inmueble/99077688/,idealista
"Casa o chalet independiente en La Collada - Sis Camins, Vilanova i la Geltrú",252.000€,4 hab.,216 m²,Si,https://www.idealista.com/inmueble/100937848/,idealista
"Finca rústica en calle Avel·lí Artís Gener Tisner, Nord, Vilanova i la Geltrú",145.000€,2 hab.,50 m²,Si,https://www.idealista.com/inmueble/100993387/,idealista
"Piso en Ribes Roges, Vilanova i la Geltrú",350.000€,3 hab.,85 m²,Si,https://www.idealista.com/inmueble/99757464/,idealista
"Casa o chalet independiente en calle de la Talaia, La Collada - Sis Camins, Vilanova i la Geltrú",490.000€,5 hab.,185 m²,Si,https://www.idealista.com/inmueble/94619970/,idealista
"Piso en Olivella, Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",188.000€,4 hab.,95 m²,No,https://www.idealista.com/inmueble/100489168/,idealista
"Casa o chalet independiente en La Collada - Sis Camins, Vilanova i la Geltrú",360.000€,4 hab.,146 m²,Si,https://www.idealista.com/inmueble/95185475/,idealista
"Chalet adosado en ronda de la Mar Mediterrània, Ribes Roges, Vilanova i la Geltrú",495.000€,4 hab.,198 m²,Si,https://www.idealista.com/inmueble/93071814/,idealista
"Piso en Ribes Roges, Ribes Roges, Vilanova i la Geltrú",1.200.000€,4 hab.,140 m²,Si,https://www.idealista.com/inmueble/98636055/,idealista
"Chalet adosado en sis camins, La Collada - Sis Camins, Vilanova i la Geltrú",280.000€,3 hab.,153 m²,Si,https://www.idealista.com/inmueble/98516091/,idealista
"Chalet en calle de Sitges, Centre Vila - La Geltrú, Vilanova i la Geltrú",330.000€,4 hab.,220 m²,Si,https://www.idealista.com/inmueble/100378962/,idealista
"Chalet pareado en rambla de Joan Baptista Pirelli, Barri de Mar, Vilanova i la Geltrú",590.000€,5 hab.,197 m²,Si,https://www.idealista.com/inmueble/98839617/,idealista
"Piso en calle del Montseny, Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",180.000€,3 hab.,95 m²,No,https://www.idealista.com/inmueble/100753089/,idealista
"Piso en Nord, Vilanova i la Geltrú",230.000€,2 hab.,79 m²,Si,https://www.idealista.com/inmueble/100223766/,idealista
"Piso en Roger De Flor, Ribes Roges, Vilanova i la Geltrú",320.000€,3 hab.,114 m²,No,https://www.idealista.com/inmueble/99900658/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",215.000€,4 hab.,110 m²,No,https://www.idealista.com/inmueble/29196475/,idealista
"Piso en Barri de Mar, Vilanova i la Geltrú",375.000€,3 hab.,86 m²,No,https://www.idealista.com/inmueble/99738596/,idealista
"Dúplex en Barri de Mar, Vilanova i la Geltrú",341.300€,4 hab.,143 m²,No,https://www.idealista.com/inmueble/98679945/,idealista
"Piso en Barri de Mar, Vilanova i la Geltrú",194.000€,1 hab.,90 m²,Si,https://www.idealista.com/inmueble/99937991/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",285.000€,4 hab.,75 m²,No,https://www.idealista.com/inmueble/99931961/,idealista
"Piso en rambla Sant Jordi, Les Casernes - Sant Jordi, Vilanova i la Geltrú",815.000€,2 hab.,90 m²,No,https://www.idealista.com/inmueble/99288129/,idealista
"Piso en Nord, Vilanova i la Geltrú",192.850€,3 hab.,115 m²,No,https://www.idealista.com/inmueble/98719773/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",215.000€,4 hab.,110 m²,No,https://www.idealista.com/inmueble/29196475/,idealista
"Casa o chalet independiente en Nord, Vilanova i la Geltrú",128.000€,2 hab.,95 m²,No,https://www.idealista.com/inmueble/100216397/,idealista
"Piso en Sant Joan - L'Aiguacuit, Vilanova i la Geltrú",238.000€,3 hab.,123 m²,No,https://www.idealista.com/inmueble/87253955/,idealista
"Casa o chalet independiente en L'Aragai - Prat de Vilanova, Vilanova i la Geltrú",1.295.000€,5 hab.,924 m²,Si,https://www.idealista.com/inmueble/93251108/,idealista
"Casa o chalet independiente en Centre Vila - La Geltrú, Vilanova i la Geltrú",320.000€,3 hab.,234 m²,Si,https://www.idealista.com/inmueble/100404996/,idealista
"Chalet en La Collada - Sis Camins, Vilanova i la Geltrú",255.000€,3 hab.,168 m²,No,https://www.idealista.com/inmueble/99767361/,idealista
"Piso en Centre Vila - La Geltrú, Vilanova i la Geltrú",95.700€,1 hab.,38 m²,No,https://www.idealista.com/inmueble/99765847/,idealista
