parking,rooms,info_card_type,bathrooms,balcony,title,floor,terrace,link,price,elevator,surface,heating,swimming_pool,air_conditioner
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer del Canigó, Sant Joan",7ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-trastero-zona-comunitaria-ascensor-parking/177402924/d?from=list,325.000 €,Ascensor,108 m²,,,
,2 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer de L'economia, Centre Vila",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-trastero-se-aceptan-mascotas/176999462/d?from=list,179.000 €,,80 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer de L'economia, Centre Vila",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-trastero-se-aceptan-mascotas/177000734/d?from=list,199.000 €,,90 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en La Pau, 1, Centre Vila",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-parking-ascensor-amueblado-se-aceptan-mascotas/157398018/d?from=list,275.000 €,Ascensor,98 m²,,,
,2 habs.,re-CardPackMinimal-info,,,"Piso en venta en Canarias, 62, Barri del Mar",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-terraza-zona-comunitaria-ascensor-piscina-piscina-no-amueblado/177082976/d?from=list,258.500 €,Ascensor,77 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Canarias, 62, Barri del Mar",4ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-terraza-zona-comunitaria-ascensor-piscina-piscina-no-amueblado/177089090/d?from=list,324.500 €,Ascensor,91 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Canarias, 62, Barri del Mar",3ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-terraza-zona-comunitaria-ascensor-piscina-piscina-no-amueblado/177089084/d?from=list,361.900 €,Ascensor,106 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Canarias, 62, Barri del Mar",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/terraza-zona-comunitaria-ascensor-piscina-piscina-no-amueblado/177089087/d?from=list,349.800 €,Ascensor,106 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Fondo Sumella, Sant Joan",2ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-terraza-trastero-zona-comunitaria-ascensor-piscina-parking-internet-piscina/162820348/d?from=list,345.000 €,Ascensor,120 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Casa adosada en venta en Avinguda Dels Sis Camins, 33, La Collada - Sis Camins",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-parking-jardin-terraza-se-aceptan-mascotas-internet/159759863/d?from=list,278.000 €,,180 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Casa adosada en venta en Carrer de Sitges, 47, La Geltrú - Sant Jordi",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-parking-terraza-trastero-patio-se-aceptan-mascotas-internet/163352875/d?from=list,330.000 €,,220 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Casa o chalet en venta en Camí de la Masia Xicarró, Nord",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-parking-jardin-terraza-trastero-patio-se-aceptan-mascotas/163560845/d?from=list,197.000 €,,135 m²,Calefacción,,
,4 habs.,re-CardPackMinimal-info,,,"Casa o chalet en venta en Carrer del Fraig, La Collada - Sis Camins",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-patio-se-aceptan-mascotas-internet/165748949/d?from=list,283.000 €,,218 m²,Calefacción,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Canarias, 62, Barri del Mar",,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-terraza-ascensor-piscina-piscina-no-amueblado/177092735/d?from=list,368.500 €,Ascensor,112 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer del Canigó, 10, Sant Joan",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-jardin-terraza-zona-comunitaria-ascensor/162228356/d?from=list,295.000 €,Ascensor,107 m²,,,
Parking,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer Dels Navegants, Ribes Roges",,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-jardin-zona-comunitaria-ascensor-piscina-parking/164977260/d?from=list,427.000 €,Ascensor,100 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Ático en venta en Carrer de Josep Pers I Ricart, La Geltrú - Sant Jordi",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-terraza-amueblado/163170968/d?from=list,208.000 €,,69 m²,Calefacción,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Calle Girona, 2, Nord",3ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/jardin-trastero-zona-comunitaria-amueblado/122760913/d?from=list,120.000 €,,69 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Casa adosada en venta en Carrer del Riu Ebre, La Collada - Sis Camins",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-terraza-trastero-patio-amueblado-se-aceptan-mascotas-internet/162352102/d?from=list,430.000 €,,435 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer de Josep Llanza, 25, Centre Vila",,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion/177559346/d?from=list,209.000 €,,115 m²,Calefacción,,
,6 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer de Sant Antoni, Centre Vila",2ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-trastero-amueblado-television/177152522/d?from=list,425.000 €,,258 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer de la Torre D'enveja, Sant Joan",,,/es/comprar/vivienda/vilanova-i-la-geltru/parking-zona-comunitaria-ascensor/177153806/d?from=list,167.000 €,Ascensor,97 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Rambla de la Pau, Centre Vila",4ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/ascensor-parking-no-amueblado/177293860/d?from=list,317.000 €,Ascensor,106 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Ático en venta en Carrer del Doctor Fleming, 5, Sant Joan",,,/es/comprar/vivienda/vilanova-i-la-geltru/parking-no-amueblado/163646493/d?from=list,120.000 €,,69 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Casa o chalet en venta en Rambla Joan Baptista Pirelli, 98, Barri del Mar",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor-amueblado/177220774/d?from=list,590.000 €,Ascensor,197 m²,,,
,2 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer de L'economia, Centre Vila",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-terraza/163539099/d?from=list,178.000 €,,85 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer de L'economia, Centre Vila",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion/176078922/d?from=list,199.000 €,,85 m²,Calefacción,,
,2 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer de L'economia, Centre Vila",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion/166527947/d?from=list,178.000 €,,85 m²,Calefacción,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Avinguda de Francesc Macià, Sant Joan",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-terraza-trastero-zona-comunitaria-ascensor-patio/177198628/d?from=list,260.000 €,Ascensor,112 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Alexandre de Cabanyes, Ribes Roges",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-terraza-zona-comunitaria-ascensor-piscina-parking-piscina-no-amueblado/165645922/d?from=list,350.000 €,Ascensor,82 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Casa o chalet en venta en Carrer Riu Guadalquivir, S/n, La Collada - Sis Camins",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-jardin-terraza-amueblado/177172349/d?from=list,335.000 €,,203 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Casa adosada en venta en Carrer Nou, 13, Centre Vila",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-terraza-patio-amueblado/163987623/d?from=list,330.000 €,,164 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Rambla de Salvador Samà, Centre Vila",,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-ascensor-no-amueblado/177316421/d?from=list,285.000 €,Ascensor,106 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Canarias, Barri del Mar",2ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-terraza-zona-comunitaria-ascensor-piscina-piscina-no-amueblado/177089086/d?from=list,357.500 €,Ascensor,106 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer de Josep Coroleu, 48, Sant Joan",4ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/no-amueblado/177388888/d?from=list,98.000 €,,58 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Masia Frederic, Nord",3ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-terraza-trastero-ascensor-parking/164218314/d?from=list,260.000 €,Ascensor,100 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer del Doctor Fleming, Sant Joan",4ª Planta,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/terraza/165176858/d?from=list,208.220 €,,117 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Rambla de Pep Ventura, 13, Nord",4ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-terraza-ascensor-piscina/165284634/d?from=list,245.000 €,Ascensor,80 m²,,,
Parking,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer D'alexandre de Cabanyes, Ribes Roges",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-terraza-zona-comunitaria-parking-piscina/165656933/d?from=list,350.000 €,,82 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Avinguda de Cubelles, 66, Sant Joan",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-terraza-trastero-ascensor/177509556/d?from=list,200.000 €,Ascensor,77 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Rambla de Salvador Samà, Centre Vila",,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-ascensor-no-amueblado/165622576/d?from=list,285.000 €,Ascensor,127 m²,,,
,,re-CardPackMinimal-info,,,"Apartamento en venta en Carrer del Prat, Prat de Vilanova",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-zona-comunitaria-ascensor-amueblado-parking/176149933/d?from=list,120.000 €,Ascensor,40 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer del Teatre, 48, Centre Vila",,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-trastero-zona-comunitaria-ascensor-patio-amueblado/163420379/d?from=list,310.000 €,Ascensor,100 m²,,,
Parking,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer de la Masia D'en Frederic, 20, Centre Vila",,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-jardin-terraza-trastero-zona-comunitaria-ascensor-patio-piscina-parking/177559459/d?from=list,265.000 €,Ascensor,70 m²,,,
,5 habs.,re-CardPackMinimal-info,,,Ático en venta en Molí de Vent,6ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-ascensor-piscina-no-amueblado/177207879/d?from=list,550.000 €,Ascensor,180 m²,,,
,5 habs.,re-CardPackMinimal-info,,,"Casa adosada en venta en Carrer de la Torre D'enveja, 49, Molí de Vent",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-terraza-patio/176676441/d?from=list,435.000 €,,271 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Rambla de Josep Antoni Vidal, 2b, Centre Vila",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/terraza-ascensor-amueblado/176824674/d?from=list,379.000 €,Ascensor,110 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer del Xoriguer, Sant Joan",,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-amueblado/159312305/d?from=list,180.000 €,,92 m²,Calefacción,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Passeig del Carme, Barri del Mar",2ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-terraza-ascensor/163673225/d?from=list,395.000 €,Ascensor,72 m²,,,
,,re-CardPackMinimal-info,,,"Apartamento en venta en Carrer Dels Esculls, Prat de Vilanova",1ª Planta,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-terraza-zona-comunitaria/165760621/d?from=list,125.000 €,,50 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Casa adosada en venta en Carrer de la Muralla, La Geltrú - Sant Jordi",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-terraza-trastero-amueblado/163960431/d?from=list,248.000 €,,176 m²,,,
Parking,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Plaça de la Fàbrica Nova, Sant Joan",,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-ascensor-amueblado-parking/177388660/d?from=list,297.000 €,Ascensor,105 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Frances Macia, Molí de Vent",7ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/terraza-ascensor-no-amueblado/177188623/d?from=list,180.000 €,Ascensor,74 m²,,,
,5 habs.,re-CardPackMinimal-info,,,"Casa adosada en venta en Rambla D'arnau de Vilanova, 66, Molí de Vent",,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-jardin/177388248/d?from=list,415.000 €,,193 m²,Calefacción,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer D'alexandre de Cabanyes, Ribes Roges",1ª Planta,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-terraza-zona-comunitaria-amueblado-piscina/165610672/d?from=list,350.000 €,,82 m²,,,
,2 habs.,re-CardPackMinimal-info,,,"Piso en venta en Avinguda D'eduard Toldrà, La Geltrú - Sant Jordi",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-no-amueblado/177317603/d?from=list,85.000 €,,48 m²,,,Aire acondicionado
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer de Pàdua, Centre Vila",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-terraza/177299644/d?from=list,326.000 €,,120 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Casa adosada en venta en Carrer del Riu Ebre, La Collada - Sis Camins",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-parking-terraza-patio-internet/163067747/d?from=list,340.000 €,,248 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Francesc Macià, Sant Joan",2ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/no-amueblado/176742583/d?from=list,215.000 €,,111 m²,,,
Parking,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Alexandre de Cabanyes, Ribes Roges",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-piscina-parking-piscina/165720092/d?from=list,350.000 €,,82 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer de L'economia, Centre Vila",,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion/163866357/d?from=list,199.000 €,,85 m²,Calefacción,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer Sant Pere, 53, Centre Vila",,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-trastero/162144015/d?from=list,175.000 €,,78 m²,,,Aire acondicionado
,2 habs.,re-CardPackMinimal-info,,,"Piso en venta en Avinguda del Penedès, 14, La Geltrú - Sant Jordi",,,/es/comprar/vivienda/vilanova-i-la-geltru/la-geltru-sant-jordi/176396859/d?from=list,89.000 €,,60 m²,,,
,2 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer Pallars, Nord",4ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-terraza-ascensor/176540096/d?from=list,230.000 €,Ascensor,79 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Dúplex en venta en Carrer Miquel Guanse, Centre Vila",3ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-terraza-trastero-ascensor/163592694/d?from=list,310.000 €,Ascensor,150 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Rambla Principal, Centre Vila",3ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-terraza-ascensor/164378804/d?from=list,309.000 €,Ascensor,129 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Piso en venta en Centre Vila,1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-ascensor-parking/157221769/d?from=list,275.000 €,Ascensor,90 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Ático en venta en Passeig Marítim, Barri del Mar",,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-ascensor/176141304/d?from=list,220.000 €,Ascensor,75 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer de L'aigua, Sant Joan",,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-ascensor-patio/177154494/d?from=list,140.000 €,Ascensor,131 m²,,,
,,re-CardPackMinimal-info,,,"Piso en venta en Carrer Cuba, Centre Vila",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-terraza-ascensor/177235232/d?from=list,210.000 €,Ascensor,63 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer Major, ., Centre Vila",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-no-amueblado/177229995/d?from=list,205.000 €,,101 m²,Calefacción,,
,4 habs.,re-CardPackMinimal-info,,,"Casa adosada en venta en Carrer de Les Dunes, Prat de Vilanova",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-jardin-terraza-trastero-patio-amueblado/177258554/d?from=list,315.000 €,,120 m²,,,
Parking,2 habs.,re-CardPackMinimal-info,,,"Apartamento en venta en Carrer Moixarra, L'Aragai",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/terraza-trastero-zona-comunitaria-parking-piscina/165106104/d?from=list,399.000 €,,45 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carme, Barri del Mar",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-terraza-ascensor/163480628/d?from=list,375.000 €,Ascensor,86 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Piso en venta en Centre Vila,1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-terraza-ascensor/176167362/d?from=list,285.000 €,Ascensor,75 m²,,,
,5 habs.,re-CardPackMinimal-info,,,"Casa adosada en venta en Carrer de L'aneto, 14, La Collada - Sis Camins",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-terraza-ascensor/176352766/d?from=list,369.000 €,Ascensor,206 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer de L'economia, Centre Vila",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion/164096877/d?from=list,199.000 €,,80 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Casa o chalet en venta en Carrer de la Turbina, La Collada - Sis Camins",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/parking-terraza-patio/162418926/d?from=list,250.000 €,,236 m²,,,
,2 habs.,re-CardPackMinimal-info,,,"Piso en venta en Avinguda de Vilafranca del Penedès, 60, Nord",,,/es/comprar/vivienda/vilanova-i-la-geltru/parking-trastero-amueblado/164573779/d?from=list,85.000 €,,80 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Piso en venta en Centre Vila,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-terraza-ascensor-no-amueblado/177331554/d?from=list,375.000 €,Ascensor,91 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Casa o chalet en venta en Carrer del Cardenal, L'Aragai",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/parking-terraza-trastero-piscina/177156529/d?from=list,975.000 €,,438 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Piso en venta en Sant Joan,2ª Planta,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-terraza-zona-comunitaria/177499492/d?from=list,205.000 €,,79 m²,,,
